MATCH_DE,BASE_YEAR,BASE_MT,BASE_DAY,GRP_NM,LEA_NM,HOME_TEAM_NM,AWAY_TEAM_NM,STDM_NM,SPORTS_VIEWNG_NMPR_CO,COLCT_DE,UPDT_DE
20250505,2025,05,05,KBL,챔피언결정전,SK,LG,잠실학생체육관,5236.00000,20250715,20250715
20250507,2025,05,07,KBL,챔피언결정전,SK,LG,잠실학생체육관,5224.00000,20250715,20250715
20250509,2025,05,09,KBL,챔피언결정전,LG,SK,창원체육관,4950.00000,20250715,20250715
20250511,2025,05,11,KBL,챔피언결정전,LG,SK,창원체육관,4950.00000,20250715,20250715
20250513,2025,05,13,KBL,챔피언결정전,SK,LG,잠실학생체육관,5214.00000,20250715,20250715
20250515,2025,05,15,KBL,챔피언결정전,LG,SK,창원체육관,4950.00000,20250715,20250715
20250517,2025,05,17,KBL,챔피언결정전,SK,LG,잠실학생체육관,5240.00000,20250715,20250715
20250401,2025,04,01,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,2025.00000,20250715,20250715
20250402,2025,04,02,KBL,정규시즌,KCC,소노,부산사직체육관,1278.00000,20250715,20250715
20250403,2025,04,03,KBL,정규시즌,LG,정관장,창원체육관,3063.00000,20250715,20250715
20250403,2025,04,03,KBL,정규시즌,현대모비스,KT,울산동천체육관,1200.00000,20250715,20250715
20250404,2025,04,04,KBL,정규시즌,KCC,삼성,부산사직체육관,1356.00000,20250715,20250715
20250404,2025,04,04,KBL,정규시즌,소노,DB,고양 소노 아레나,1680.00000,20250715,20250715
20250405,2025,04,05,KBL,정규시즌,현대모비스,LG,울산동천체육관,2159.00000,20250715,20250715
20250405,2025,04,05,KBL,정규시즌,정관장,SK,안양 정관장 아레나,2874.00000,20250715,20250715
20250405,2025,04,05,KBL,정규시즌,한국가스공사,KT,대구체육관,2174.00000,20250715,20250715
20250406,2025,04,06,KBL,정규시즌,SK,소노,잠실학생체육관,4005.00000,20250715,20250715
20250406,2025,04,06,KBL,정규시즌,현대모비스,삼성,울산동천체육관,1750.00000,20250715,20250715
20250406,2025,04,06,KBL,정규시즌,DB,KCC,원주종합체육관,2565.00000,20250715,20250715
20250407,2025,04,07,KBL,챔피언결정전,상무,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250408,2025,04,08,KBL,정규시즌,KT,KCC,수원 KT 아레나,2034.00000,20250715,20250715
20250408,2025,04,08,KBL,정규시즌,DB,정관장,원주종합체육관,3272.00000,20250715,20250715
20250408,2025,04,08,KBL,정규시즌,SK,삼성,잠실학생체육관,3122.00000,20250715,20250715
20250408,2025,04,08,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,1709.00000,20250715,20250715
20250408,2025,04,08,KBL,정규시즌,소노,LG,고양 소노 아레나,1880.00000,20250715,20250715
20250412,2025,04,12,KBL,플레이오프,KT,한국가스공사,수원 KT 아레나,2410.00000,20250715,20250715
20250413,2025,04,13,KBL,플레이오프,현대모비스,정관장,울산동천체육관,3813.00000,20250715,20250715
20250414,2025,04,14,KBL,플레이오프,KT,한국가스공사,수원 KT 아레나,1579.00000,20250715,20250715
20250415,2025,04,15,KBL,플레이오프,현대모비스,정관장,울산동천체육관,2278.00000,20250715,20250715
20250416,2025,04,16,KBL,플레이오프,한국가스공사,KT,대구체육관,2646.00000,20250715,20250715
20250417,2025,04,17,KBL,플레이오프,정관장,현대모비스,안양 정관장 아레나,3052.00000,20250715,20250715
20250418,2025,04,18,KBL,플레이오프,한국가스공사,KT,대구체육관,2780.00000,20250715,20250715
20250420,2025,04,20,KBL,플레이오프,KT,한국가스공사,수원 KT 아레나,3650.00000,20250715,20250715
20250423,2025,04,23,KBL,플레이오프,SK,KT,잠실학생체육관,4010.00000,20250715,20250715
20250424,2025,04,24,KBL,플레이오프,LG,현대모비스,창원체육관,4501.00000,20250715,20250715
20250425,2025,04,25,KBL,플레이오프,SK,KT,잠실학생체육관,4870.00000,20250715,20250715
20250426,2025,04,26,KBL,플레이오프,LG,현대모비스,창원체육관,4950.00000,20250715,20250715
20250427,2025,04,27,KBL,플레이오프,KT,SK,수원 KT 아레나,3650.00000,20250715,20250715
20250428,2025,04,28,KBL,플레이오프,현대모비스,LG,울산동천체육관,4319.00000,20250715,20250715
20250429,2025,04,29,KBL,플레이오프,KT,SK,수원 KT 아레나,2311.00000,20250715,20250715
20250301,2025,03,01,KBL,정규시즌,DB,소노,원주종합체육관,3212.00000,20250715,20250715
20250301,2025,03,01,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,2622.00000,20250715,20250715
20250301,2025,03,01,KBL,정규시즌,LG,정관장,창원체육관,4697.00000,20250715,20250715
20250302,2025,03,02,KBL,정규시즌,SK,KCC,잠실학생체육관,5222.00000,20250715,20250715
20250302,2025,03,02,KBL,정규시즌,현대모비스,KT,울산동천체육관,3008.00000,20250715,20250715
20250302,2025,03,02,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,3666.00000,20250715,20250715
20250303,2025,03,03,KBL,정규시즌,DB,LG,원주종합체육관,2855.00000,20250715,20250715
20250303,2025,03,03,KBL,정규시즌,삼성,정관장,잠실실내체육관,2648.00000,20250715,20250715
20250304,2025,03,04,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,1218.00000,20250715,20250715
20250305,2025,03,05,KBL,정규시즌,삼성,SK,잠실실내체육관,1697.00000,20250715,20250715
20250306,2025,03,06,KBL,정규시즌,현대모비스,DB,울산동천체육관,1120.00000,20250715,20250715
20250307,2025,03,07,KBL,정규시즌,한국가스공사,LG,대구체육관,2063.00000,20250715,20250715
20250307,2025,03,07,KBL,정규시즌,소노,SK,고양 소노 아레나,1730.00000,20250715,20250715
20250308,2025,03,08,KBL,정규시즌,DB,삼성,원주종합체육관,2730.00000,20250715,20250715
20250308,2025,03,08,KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,3365.00000,20250715,20250715
20250309,2025,03,09,KBL,정규시즌,SK,한국가스공사,잠실학생체육관,5202.00000,20250715,20250715
20250309,2025,03,09,KBL,정규시즌,LG,소노,창원체육관,3983.00000,20250715,20250715
20250310,2025,03,10,KBL,정규시즌,정관장,DB,안양 정관장 아레나,1611.00000,20250715,20250715
20250311,2025,03,11,KBL,정규시즌,현대모비스,삼성,울산동천체육관,1133.00000,20250715,20250715
20250312,2025,03,12,KBL,정규시즌,한국가스공사,정관장,대구체육관,1404.00000,20250715,20250715
20250313,2025,03,13,KBL,정규시즌,KCC,삼성,부산사직체육관,1595.00000,20250715,20250715
20250313,2025,03,13,KBL,정규시즌,KT,소노,수원 KT 아레나,1078.00000,20250715,20250715
20250314,2025,03,14,KBL,정규시즌,LG,현대모비스,창원체육관,2743.00000,20250715,20250715
20250314,2025,03,14,KBL,정규시즌,SK,DB,잠실학생체육관,4264.00000,20250715,20250715
20250315,2025,03,15,KBL,정규시즌,한국가스공사,KCC,대구체육관,3076.00000,20250715,20250715
20250315,2025,03,15,KBL,정규시즌,삼성,KT,잠실실내체육관,2024.00000,20250715,20250715
20250315,2025,03,15,KBL,정규시즌,소노,정관장,고양 소노 아레나,3207.00000,20250715,20250715
20250316,2025,03,16,KBL,정규시즌,KT,LG,수원 KT 아레나,3018.00000,20250715,20250715
20250316,2025,03,16,KBL,정규시즌,현대모비스,KCC,울산동천체육관,2846.00000,20250715,20250715
20250316,2025,03,16,KBL,정규시즌,DB,SK,원주종합체육관,3060.00000,20250715,20250715
20250317,2025,03,17,KBL,정규시즌,한국가스공사,정관장,대구체육관,1203.00000,20250715,20250715
20250318,2025,03,18,KBL,D리그 1차,삼성,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250318,2025,03,18,KBL,D리그 1차,LG,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250318,2025,03,18,KBL,정규시즌,현대모비스,KCC,울산동천체육관,1144.00000,20250715,20250715
20250319,2025,03,19,KBL,정규시즌,KT,SK,수원 KT 아레나,1397.00000,20250715,20250715
20250320,2025,03,20,KBL,D리그 1차,KCC,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250320,2025,03,20,KBL,D리그 1차,삼성,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250320,2025,03,20,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,921.00000,20250715,20250715
20250320,2025,03,20,KBL,정규시즌,LG,DB,창원체육관,3190.00000,20250715,20250715
20250321,2025,03,21,KBL,정규시즌,SK,현대모비스,잠실학생체육관,4333.00000,20250715,20250715
20250321,2025,03,21,KBL,정규시즌,정관장,KCC,안양 정관장 아레나,1617.00000,20250715,20250715
20250322,2025,03,22,KBL,정규시즌,LG,KT,창원체육관,3363.00000,20250715,20250715
20250322,2025,03,22,KBL,정규시즌,한국가스공사,DB,대구체육관,2207.00000,20250715,20250715
20250322,2025,03,22,KBL,정규시즌,소노,삼성,고양 소노 아레나,2433.00000,20250715,20250715
20250323,2025,03,23,KBL,정규시즌,SK,KCC,잠실학생체육관,5001.00000,20250715,20250715
20250323,2025,03,23,KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,2831.00000,20250715,20250715
20250323,2025,03,23,KBL,정규시즌,LG,한국가스공사,창원체육관,4153.00000,20250715,20250715
20250324,2025,03,24,KBL,정규시즌,삼성,KT,잠실실내체육관,957.00000,20250715,20250715
20250325,2025,03,25,KBL,플레이오프,상무,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250325,2025,03,25,KBL,플레이오프,현대모비스,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250325,2025,03,25,KBL,정규시즌,정관장,소노,안양 정관장 아레나,1226.00000,20250715,20250715
20250326,2025,03,26,KBL,정규시즌,삼성,LG,잠실실내체육관,1274.00000,20250715,20250715
20250327,2025,03,27,KBL,정규시즌,KT,소노,수원 KT 아레나,1380.00000,20250715,20250715
20250327,2025,03,27,KBL,정규시즌,DB,현대모비스,원주종합체육관,2168.00000,20250715,20250715
20250328,2025,03,28,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,1368.00000,20250715,20250715
20250328,2025,03,28,KBL,정규시즌,SK,LG,잠실학생체육관,3307.00000,20250715,20250715
20250329,2025,03,29,KBL,정규시즌,현대모비스,소노,울산동천체육관,1681.00000,20250715,20250715
20250329,2025,03,29,KBL,정규시즌,삼성,정관장,잠실실내체육관,1787.00000,20250715,20250715
20250329,2025,03,29,KBL,정규시즌,KT,DB,수원 KT 아레나,2765.00000,20250715,20250715
20250330,2025,03,30,KBL,정규시즌,KCC,LG,부산사직체육관,3238.00000,20250715,20250715
20250330,2025,03,30,KBL,정규시즌,한국가스공사,SK,대구체육관,2399.00000,20250715,20250715
20250330,2025,03,30,KBL,정규시즌,삼성,DB,잠실실내체육관,2518.00000,20250715,20250715
20250331,2025,03,31,KBL,정규시즌,정관장,KT,안양 정관장 아레나,1653.00000,20250715,20250715
20250201,2025,02,01,KBL,정규시즌,DB,LG,원주종합체육관,3229.00000,20250715,20250715
20250201,2025,02,01,KBL,정규시즌,한국가스공사,SK,대구체육관,3252.00000,20250715,20250715
20250201,2025,02,01,KBL,정규시즌,정관장,현대모비스,안양 정관장 아레나,3727.00000,20250715,20250715
20250202,2025,02,02,KBL,정규시즌,KCC,KT,부산사직체육관,4875.00000,20250715,20250715
20250202,2025,02,02,KBL,정규시즌,한국가스공사,삼성,대구체육관,3152.00000,20250715,20250715
20250202,2025,02,02,KBL,정규시즌,소노,DB,고양 소노 아레나,2968.00000,20250715,20250715
20250203,2025,02,03,KBL,정규시즌,SK,LG,잠실학생체육관,3803.00000,20250715,20250715
20250204,2025,02,04,KBL,D리그 1차,상무,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250204,2025,02,04,KBL,D리그 1차,KT,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250204,2025,02,04,KBL,정규시즌,KCC,정관장,부산사직체육관,2050.00000,20250715,20250715
20250205,2025,02,05,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,1504.00000,20250715,20250715
20250206,2025,02,06,KBL,정규시즌,LG,KCC,창원체육관,3146.00000,20250715,20250715
20250206,2025,02,06,KBL,정규시즌,SK,KT,잠실학생체육관,3714.00000,20250715,20250715
20250207,2025,02,07,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,2248.00000,20250715,20250715
20250207,2025,02,07,KBL,정규시즌,삼성,소노,잠실실내체육관,1498.00000,20250715,20250715
20250208,2025,02,08,KBL,정규시즌,KCC,LG,부산사직체육관,4804.00000,20250715,20250715
20250208,2025,02,08,KBL,정규시즌,SK,정관장,잠실학생체육관,5215.00000,20250715,20250715
20250208,2025,02,08,KBL,정규시즌,KT,DB,수원 KT 아레나,3193.00000,20250715,20250715
20250209,2025,02,09,KBL,정규시즌,한국가스공사,현대모비스,대구체육관,3475.00000,20250715,20250715
20250209,2025,02,09,KBL,정규시즌,삼성,소노,잠실실내체육관,2836.00000,20250715,20250715
20250209,2025,02,09,KBL,정규시즌,KT,SK,수원 KT 아레나,3650.00000,20250715,20250715
20250210,2025,02,10,KBL,정규시즌,정관장,KCC,안양 정관장 아레나,2580.00000,20250715,20250715
20250211,2025,02,11,KBL,정규시즌,소노,현대모비스,고양 소노 아레나,1850.00000,20250715,20250715
20250212,2025,02,12,KBL,정규시즌,SK,LG,잠실학생체육관,5207.00000,20250715,20250715
20250213,2025,02,13,KBL,정규시즌,DB,KCC,원주종합체육관,2902.00000,20250715,20250715
20250214,2025,02,14,KBL,D리그 1차,LG,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250214,2025,02,14,KBL,D리그 1차,현대모비스,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250215,2025,02,15,KBL,D리그 1차,SK,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250215,2025,02,15,KBL,D리그 1차,현대모비스,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250217,2025,02,17,KBL,D리그 1차,삼성,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250217,2025,02,17,KBL,D리그 1차,KT,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250218,2025,02,18,KBL,D리그 1차,상무,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250218,2025,02,18,KBL,D리그 1차,현대모비스,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250219,2025,02,19,KBL,D리그 1차,상무,삼성,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250219,2025,02,19,KBL,D리그 1차,KCC,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250220,2025,02,20,KBL,D리그 1차,SK,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250220,2025,02,20,KBL,D리그 1차,한국가스공사,삼성,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250221,2025,02,21,KBL,D리그 1차,현대모비스,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250221,2025,02,21,KBL,D리그 1차,한국가스공사,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250222,2025,02,22,KBL,D리그 1차,LG,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250222,2025,02,22,KBL,D리그 1차,KT,삼성,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250224,2025,02,24,KBL,D리그 1차,KT,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250224,2025,02,24,KBL,D리그 1차,KCC,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250225,2025,02,25,KBL,D리그 1차,SK,한국가스공사,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250225,2025,02,25,KBL,D리그 1차,삼성,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250226,2025,02,26,KBL,정규시즌,KCC,소노,부산사직체육관,2086.00000,20250715,20250715
20250226,2025,02,26,KBL,정규시즌,정관장,KT,안양 정관장 아레나,2355.00000,20250715,20250715
20250227,2025,02,27,KBL,정규시즌,DB,한국가스공사,원주종합체육관,2507.00000,20250715,20250715
20250227,2025,02,27,KBL,정규시즌,LG,삼성,창원체육관,3212.00000,20250715,20250715
20250228,2025,02,28,KBL,정규시즌,KCC,KT,부산사직체육관,2358.00000,20250715,20250715
20250228,2025,02,28,KBL,정규시즌,현대모비스,SK,울산동천체육관,2517.00000,20250715,20250715
20250101,2025,01,01,KBL,정규시즌,KT,KCC,수원 KT 아레나,3650.00000,20250715,20250715
20250101,2025,01,01,KBL,정규시즌,LG,SK,창원체육관,4363.00000,20250715,20250715
20250101,2025,01,01,KBL,정규시즌,정관장,소노,안양 정관장 아레나,2185.00000,20250715,20250715
20250102,2025,01,02,KBL,정규시즌,삼성,DB,잠실실내체육관,1448.00000,20250715,20250715
20250103,2025,01,03,KBL,정규시즌,KT,정관장,수원 KT 아레나,1512.00000,20250715,20250715
20250103,2025,01,03,KBL,정규시즌,SK,소노,잠실학생체육관,3701.00000,20250715,20250715
20250104,2025,01,04,KBL,정규시즌,현대모비스,LG,울산동천체육관,2546.00000,20250715,20250715
20250104,2025,01,04,KBL,정규시즌,삼성,한국가스공사,잠실실내체육관,2650.00000,20250715,20250715
20250104,2025,01,04,KBL,정규시즌,KCC,DB,부산사직체육관,3610.00000,20250715,20250715
20250105,2025,01,05,KBL,정규시즌,LG,소노,창원체육관,3930.00000,20250715,20250715
20250105,2025,01,05,KBL,정규시즌,SK,KT,잠실학생체육관,5226.00000,20250715,20250715
20250105,2025,01,05,KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,1826.00000,20250715,20250715
20250106,2025,01,06,KBL,정규시즌,삼성,KCC,잠실실내체육관,1708.00000,20250715,20250715
20250107,2025,01,07,KBL,D리그 1차,LG,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250107,2025,01,07,KBL,D리그 1차,KCC,삼성,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250107,2025,01,07,KBL,정규시즌,SK,한국가스공사,잠실학생체육관,3453.00000,20250715,20250715
20250108,2025,01,08,KBL,정규시즌,현대모비스,정관장,울산동천체육관,1537.00000,20250715,20250715
20250109,2025,01,09,KBL,정규시즌,삼성,LG,잠실실내체육관,1385.00000,20250715,20250715
20250109,2025,01,09,KBL,정규시즌,소노,KCC,고양 소노 아레나,1914.00000,20250715,20250715
20250110,2025,01,10,KBL,정규시즌,SK,현대모비스,잠실학생체육관,4575.00000,20250715,20250715
20250110,2025,01,10,KBL,정규시즌,한국가스공사,DB,대구체육관,2391.00000,20250715,20250715
20250111,2025,01,11,KBL,정규시즌,KT,삼성,수원 KT 아레나,2642.00000,20250715,20250715
20250111,2025,01,11,KBL,정규시즌,정관장,LG,안양 정관장 아레나,1820.00000,20250715,20250715
20250111,2025,01,11,KBL,정규시즌,소노,KCC,고양 소노 아레나,2900.00000,20250715,20250715
20250112,2025,01,12,KBL,정규시즌,DB,현대모비스,원주종합체육관,3315.00000,20250715,20250715
20250112,2025,01,12,KBL,정규시즌,정관장,한국가스공사,안양 정관장 아레나,1993.00000,20250715,20250715
20250112,2025,01,12,KBL,정규시즌,소노,SK,고양 소노 아레나,3131.00000,20250715,20250715
20250113,2025,01,13,KBL,정규시즌,KCC,삼성,부산사직체육관,3348.00000,20250715,20250715
20250113,2025,01,13,KBL,정규시즌,KT,LG,수원 KT 아레나,1536.00000,20250715,20250715
20250114,2025,01,14,KBL,정규시즌,DB,한국가스공사,원주종합체육관,2390.00000,20250715,20250715
20250114,2025,01,14,KBL,정규시즌,SK,정관장,잠실학생체육관,3742.00000,20250715,20250715
20250115,2025,01,15,KBL,정규시즌,LG,삼성,창원체육관,2340.00000,20250715,20250715
20250115,2025,01,15,KBL,정규시즌,소노,현대모비스,고양 소노 아레나,1403.00000,20250715,20250715
20250116,2025,01,16,KBL,정규시즌,SK,DB,잠실학생체육관,4413.00000,20250715,20250715
20250116,2025,01,16,KBL,정규시즌,한국가스공사,KT,대구체육관,2081.00000,20250715,20250715
20250117,2025,01,17,KBL,D리그 1차,KCC,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250117,2025,01,17,KBL,D리그 1차,SK,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250119,2025,01,19,KBL,올스타게임,크블몽 팀,공아지 팀,부산사직체육관,0.00000,20250715,20250715
20250120,2025,01,20,KBL,D리그 1차,한국가스공사,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250120,2025,01,20,KBL,D리그 1차,KT,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250121,2025,01,21,KBL,D리그 1차,SK,LG,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250121,2025,01,21,KBL,D리그 1차,상무,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250122,2025,01,22,KBL,정규시즌,KT,삼성,수원 KT 아레나,1640.00000,20250715,20250715
20250122,2025,01,22,KBL,정규시즌,정관장,DB,안양 정관장 아레나,1443.00000,20250715,20250715
20250123,2025,01,23,KBL,D리그 1차,한국가스공사,KCC,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250123,2025,01,23,KBL,정규시즌,현대모비스,SK,울산동천체육관,2432.00000,20250715,20250715
20250123,2025,01,23,KBL,정규시즌,LG,소노,창원체육관,2173.00000,20250715,20250715
20250124,2025,01,24,KBL,정규시즌,KT,정관장,수원 KT 아레나,1592.00000,20250715,20250715
20250124,2025,01,24,KBL,정규시즌,DB,삼성,원주종합체육관,2488.00000,20250715,20250715
20250125,2025,01,25,KBL,정규시즌,KCC,SK,부산사직체육관,3803.00000,20250715,20250715
20250125,2025,01,25,KBL,정규시즌,LG,현대모비스,창원체육관,4156.00000,20250715,20250715
20250125,2025,01,25,KBL,정규시즌,소노,한국가스공사,고양 소노 아레나,2981.00000,20250715,20250715
20250126,2025,01,26,KBL,정규시즌,현대모비스,KT,울산동천체육관,3684.00000,20250715,20250715
20250126,2025,01,26,KBL,정규시즌,삼성,정관장,잠실실내체육관,3484.00000,20250715,20250715
20250126,2025,01,26,KBL,정규시즌,KCC,DB,부산사직체육관,4019.00000,20250715,20250715
20250127,2025,01,27,KBL,D리그 1차,상무,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250127,2025,01,27,KBL,D리그 1차,LG,삼성,이천 LG 챔피언스파크,0.00000,20250715,20250715
20250128,2025,01,28,KBL,정규시즌,한국가스공사,KCC,대구체육관,3429.00000,20250715,20250715
20250128,2025,01,28,KBL,정규시즌,소노,정관장,고양 소노 아레나,2790.00000,20250715,20250715
20250129,2025,01,29,KBL,정규시즌,삼성,SK,잠실실내체육관,4497.00000,20250715,20250715
20250129,2025,01,29,KBL,정규시즌,DB,KT,원주종합체육관,3052.00000,20250715,20250715
20250130,2025,01,30,KBL,정규시즌,LG,한국가스공사,창원체육관,4950.00000,20250715,20250715
20250130,2025,01,30,KBL,정규시즌,현대모비스,KCC,울산동천체육관,3789.00000,20250715,20250715
20250131,2025,01,31,KBL,정규시즌,KT,소노,수원 KT 아레나,2082.00000,20250715,20250715
20241201,2024,12,01,KBL,정규시즌,SK,KT,잠실학생체육관,5212.00000,20250715,20250715
20241201,2024,12,01,KBL,정규시즌,소노,KCC,고양 소노 아레나,3509.00000,20250715,20250715
20241201,2024,12,01,KBL,정규시즌,한국가스공사,정관장,대구체육관,3429.00000,20250715,20250715
20241202,2024,12,02,KBL,정규시즌,삼성,현대모비스,잠실실내체육관,1772.00000,20250715,20250715
20241203,2024,12,03,KBL,D리그 1차,LG,SK,이천 LG 챔피언스파크,0.00000,20250715,20250715
20241203,2024,12,03,KBL,D리그 1차,현대모비스,KT,이천 LG 챔피언스파크,0.00000,20250715,20250715
20241203,2024,12,03,KBL,정규시즌,한국가스공사,소노,대구체육관,1614.00000,20250715,20250715
20241204,2024,12,04,KBL,정규시즌,DB,정관장,원주종합체육관,2071.00000,20250715,20250715
20241205,2024,12,05,KBL,정규시즌,현대모비스,LG,울산동천체육관,1711.00000,20250715,20250715
20241205,2024,12,05,KBL,정규시즌,한국가스공사,삼성,대구체육관,1534.00000,20250715,20250715
20241206,2024,12,06,KBL,정규시즌,정관장,SK,안양 정관장 아레나,1875.00000,20250715,20250715
20241206,2024,12,06,KBL,정규시즌,소노,KT,고양 소노 아레나,1674.00000,20250715,20250715
20241207,2024,12,07,KBL,정규시즌,현대모비스,한국가스공사,울산동천체육관,2516.00000,20250715,20250715
20241207,2024,12,07,KBL,정규시즌,삼성,KCC,잠실실내체육관,3649.00000,20250715,20250715
20241207,2024,12,07,KBL,정규시즌,LG,DB,창원체육관,3754.00000,20250715,20250715
20241208,2024,12,08,KBL,정규시즌,KT,KCC,수원 KT 아레나,3136.00000,20250715,20250715
20241208,2024,12,08,KBL,정규시즌,소노,SK,고양 소노 아레나,4007.00000,20250715,20250715
20241208,2024,12,08,KBL,정규시즌,현대모비스,정관장,울산동천체육관,3604.00000,20250715,20250715
20241209,2024,12,09,KBL,정규시즌,한국가스공사,LG,대구체육관,1616.00000,20250715,20250715
20241210,2024,12,10,KBL,정규시즌,KCC,SK,부산사직체육관,3036.00000,20250715,20250715
20241211,2024,12,11,KBL,정규시즌,정관장,삼성,안양 정관장 아레나,1416.00000,20250715,20250715
20241212,2024,12,12,KBL,정규시즌,한국가스공사,KCC,대구체육관,2479.00000,20250715,20250715
20241212,2024,12,12,KBL,정규시즌,현대모비스,DB,울산동천체육관,1599.00000,20250715,20250715
20241213,2024,12,13,KBL,정규시즌,소노,삼성,고양 소노 아레나,2005.00000,20250715,20250715
20241213,2024,12,13,KBL,정규시즌,정관장,LG,안양 정관장 아레나,1609.00000,20250715,20250715
20241214,2024,12,14,KBL,정규시즌,KCC,DB,부산사직체육관,4583.00000,20250715,20250715
20241214,2024,12,14,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,2356.00000,20250715,20250715
20241214,2024,12,14,KBL,정규시즌,SK,현대모비스,잠실학생체육관,5214.00000,20250715,20250715
20241215,2024,12,15,KBL,정규시즌,KCC,LG,부산사직체육관,4603.00000,20250715,20250715
20241215,2024,12,15,KBL,정규시즌,정관장,소노,안양 정관장 아레나,2505.00000,20250715,20250715
20241215,2024,12,15,KBL,정규시즌,SK,삼성,잠실학생체육관,5201.00000,20250715,20250715
20241216,2024,12,16,KBL,정규시즌,DB,KT,원주종합체육관,2006.00000,20250715,20250715
20241217,2024,12,17,KBL,D리그 1차,SK,현대모비스,이천 LG 챔피언스파크,0.00000,20250715,20250715
20241217,2024,12,17,KBL,D리그 1차,한국가스공사,상무,이천 LG 챔피언스파크,0.00000,20250715,20250715
20241217,2024,12,17,KBL,정규시즌,LG,삼성,창원체육관,2394.00000,20250715,20250715
20241218,2024,12,18,KBL,정규시즌,소노,KT,고양 소노 아레나,1751.00000,20250715,20250715
20241219,2024,12,19,KBL,정규시즌,현대모비스,삼성,울산동천체육관,1828.00000,20250715,20250715
20241219,2024,12,19,KBL,정규시즌,DB,정관장,원주종합체육관,4224.00000,20250715,20250715
20241220,2024,12,20,KBL,정규시즌,LG,KCC,창원체육관,3133.00000,20250715,20250715
20241220,2024,12,20,KBL,정규시즌,KT,한국가스공사,수원 KT 아레나,1642.00000,20250715,20250715
20241221,2024,12,21,KBL,정규시즌,소노,삼성,고양 소노 아레나,2647.00000,20250715,20250715
20241221,2024,12,21,KBL,정규시즌,정관장,SK,안양 정관장 아레나,2546.00000,20250715,20250715
20241221,2024,12,21,KBL,정규시즌,DB,현대모비스,원주종합체육관,3130.00000,20250715,20250715
20241222,2024,12,22,KBL,정규시즌,KCC,한국가스공사,부산사직체육관,4096.00000,20250715,20250715
20241222,2024,12,22,KBL,정규시즌,정관장,LG,안양 정관장 아레나,2856.00000,20250715,20250715
20241222,2024,12,22,KBL,정규시즌,DB,KT,원주종합체육관,3073.00000,20250715,20250715
